,id,timestamp,from_loc,to_loc,request_type
1638,r_loc_15_loc_1_green1667869803.036099,2022-11-07 17:10:03.036099,loc_15,loc_1,green
1639,r_loc_9_loc_4_comfort1667869804.036099,2022-11-07 17:10:04.036099,loc_9,loc_4,comfort
1640,r_loc_13_loc_9_green1667869805.036099,2022-11-07 17:10:05.036099,loc_13,loc_9,green
1641,r_loc_13_loc_0_xl1667869806.036099,2022-11-07 17:10:06.036099,loc_13,loc_0,xl
1642,r_loc_9_loc_14_green1667869807.036099,2022-11-07 17:10:07.036099,loc_9,loc_14,green
1643,r_loc_17_loc_8_x1667869808.036099,2022-11-07 17:10:08.036099,loc_17,loc_8,x
1644,r_loc_2_loc_12_xl1667869809.036099,2022-11-07 17:10:09.036099,loc_2,loc_12,xl
1645,r_loc_10_loc_16_comfort1667869810.036099,2022-11-07 17:10:10.036099,loc_10,loc_16,comfort
1646,r_loc_1_loc_9_x1667869811.036099,2022-11-07 17:10:11.036099,loc_1,loc_9,x
1647,r_loc_18_loc_14_comfort1667869812.036099,2022-11-07 17:10:12.036099,loc_18,loc_14,comfort
1648,r_loc_8_loc_17_xl1667869813.036099,2022-11-07 17:10:13.036099,loc_8,loc_17,xl
1649,r_loc_2_loc_12_x1667869814.036099,2022-11-07 17:10:14.036099,loc_2,loc_12,x
1650,r_loc_6_loc_3_comfort1667869815.036099,2022-11-07 17:10:15.036099,loc_6,loc_3,comfort
1651,r_loc_18_loc_0_green1667869816.036099,2022-11-07 17:10:16.036099,loc_18,loc_0,green
1652,r_loc_3_loc_15_xl1667869817.036099,2022-11-07 17:10:17.036099,loc_3,loc_15,xl
1653,r_loc_9_loc_10_green1667869818.036099,2022-11-07 17:10:18.036099,loc_9,loc_10,green
1654,r_loc_15_loc_18_comfort1667869819.036099,2022-11-07 17:10:19.036099,loc_15,loc_18,comfort
1655,r_loc_18_loc_17_x1667869820.036099,2022-11-07 17:10:20.036099,loc_18,loc_17,x
1656,r_loc_12_loc_6_comfort1667869821.036099,2022-11-07 17:10:21.036099,loc_12,loc_6,comfort
1657,r_loc_2_loc_4_x1667869822.036099,2022-11-07 17:10:22.036099,loc_2,loc_4,x
1658,r_loc_18_loc_1_xl1667869823.036099,2022-11-07 17:10:23.036099,loc_18,loc_1,xl
1659,r_loc_13_loc_12_green1667869824.036099,2022-11-07 17:10:24.036099,loc_13,loc_12,green
1660,r_loc_12_loc_18_x1667869825.036099,2022-11-07 17:10:25.036099,loc_12,loc_18,x
1661,r_loc_7_loc_19_xl1667869826.036099,2022-11-07 17:10:26.036099,loc_7,loc_19,xl
1662,r_loc_0_loc_16_x1667869827.036099,2022-11-07 17:10:27.036099,loc_0,loc_16,x
1663,r_loc_1_loc_18_comfort1667869828.036099,2022-11-07 17:10:28.036099,loc_1,loc_18,comfort
1664,r_loc_16_loc_9_green1667869829.036099,2022-11-07 17:10:29.036099,loc_16,loc_9,green
1665,r_loc_3_loc_18_comfort1667869830.036099,2022-11-07 17:10:30.036099,loc_3,loc_18,comfort
1666,r_loc_5_loc_14_comfort1667869831.036099,2022-11-07 17:10:31.036099,loc_5,loc_14,comfort
1667,r_loc_6_loc_19_green1667869832.036099,2022-11-07 17:10:32.036099,loc_6,loc_19,green
1668,r_loc_9_loc_11_x1667869833.036099,2022-11-07 17:10:33.036099,loc_9,loc_11,x
1669,r_loc_19_loc_0_green1667869834.036099,2022-11-07 17:10:34.036099,loc_19,loc_0,green
1670,r_loc_17_loc_3_xl1667869835.036099,2022-11-07 17:10:35.036099,loc_17,loc_3,xl
1671,r_loc_5_loc_4_green1667869836.036099,2022-11-07 17:10:36.036099,loc_5,loc_4,green
1672,r_loc_15_loc_18_comfort1667869837.036099,2022-11-07 17:10:37.036099,loc_15,loc_18,comfort
1673,r_loc_17_loc_13_green1667869838.036099,2022-11-07 17:10:38.036099,loc_17,loc_13,green
1674,r_loc_2_loc_19_comfort1667869839.036099,2022-11-07 17:10:39.036099,loc_2,loc_19,comfort
1675,r_loc_15_loc_9_x1667869840.036099,2022-11-07 17:10:40.036099,loc_15,loc_9,x
1676,r_loc_18_loc_19_comfort1667869841.036099,2022-11-07 17:10:41.036099,loc_18,loc_19,comfort
1677,r_loc_9_loc_9_green1667869842.036099,2022-11-07 17:10:42.036099,loc_9,loc_9,green
1678,r_loc_4_loc_17_comfort1667869843.036099,2022-11-07 17:10:43.036099,loc_4,loc_17,comfort
1679,r_loc_3_loc_3_xl1667869844.036099,2022-11-07 17:10:44.036099,loc_3,loc_3,xl
1680,r_loc_12_loc_11_x1667869845.036099,2022-11-07 17:10:45.036099,loc_12,loc_11,x
1681,r_loc_1_loc_7_comfort1667869846.036099,2022-11-07 17:10:46.036099,loc_1,loc_7,comfort
1682,r_loc_17_loc_15_xl1667869847.036099,2022-11-07 17:10:47.036099,loc_17,loc_15,xl
1683,r_loc_2_loc_13_green1667869848.036099,2022-11-07 17:10:48.036099,loc_2,loc_13,green
1684,r_loc_9_loc_6_xl1667869849.036099,2022-11-07 17:10:49.036099,loc_9,loc_6,xl
1685,r_loc_0_loc_18_comfort1667869850.036099,2022-11-07 17:10:50.036099,loc_0,loc_18,comfort
1686,r_loc_5_loc_7_comfort1667869851.036099,2022-11-07 17:10:51.036099,loc_5,loc_7,comfort
1687,r_loc_15_loc_13_x1667869852.036099,2022-11-07 17:10:52.036099,loc_15,loc_13,x
1688,r_loc_16_loc_3_xl1667869853.036099,2022-11-07 17:10:53.036099,loc_16,loc_3,xl
1689,r_loc_0_loc_3_x1667869854.036099,2022-11-07 17:10:54.036099,loc_0,loc_3,x
1690,r_loc_10_loc_4_green1667869855.036099,2022-11-07 17:10:55.036099,loc_10,loc_4,green
1691,r_loc_10_loc_9_x1667869856.036099,2022-11-07 17:10:56.036099,loc_10,loc_9,x
1692,r_loc_7_loc_2_comfort1667869857.036099,2022-11-07 17:10:57.036099,loc_7,loc_2,comfort
1693,r_loc_11_loc_12_xl1667869858.036099,2022-11-07 17:10:58.036099,loc_11,loc_12,xl
1694,r_loc_18_loc_2_xl1667869859.036099,2022-11-07 17:10:59.036099,loc_18,loc_2,xl
1695,r_loc_18_loc_19_comfort1667869860.036099,2022-11-07 17:11:00.036099,loc_18,loc_19,comfort
1696,r_loc_1_loc_0_comfort1667869861.036099,2022-11-07 17:11:01.036099,loc_1,loc_0,comfort
1697,r_loc_16_loc_5_comfort1667869862.036099,2022-11-07 17:11:02.036099,loc_16,loc_5,comfort
1698,r_loc_10_loc_8_xl1667869863.036099,2022-11-07 17:11:03.036099,loc_10,loc_8,xl
1699,r_loc_0_loc_17_xl1667869864.036099,2022-11-07 17:11:04.036099,loc_0,loc_17,xl
1700,r_loc_16_loc_12_xl1667869865.036099,2022-11-07 17:11:05.036099,loc_16,loc_12,xl
1701,r_loc_19_loc_8_x1667869866.036099,2022-11-07 17:11:06.036099,loc_19,loc_8,x
1702,r_loc_12_loc_10_xl1667869867.036099,2022-11-07 17:11:07.036099,loc_12,loc_10,xl
1703,r_loc_0_loc_7_xl1667869868.036099,2022-11-07 17:11:08.036099,loc_0,loc_7,xl
1704,r_loc_3_loc_8_x1667869869.036099,2022-11-07 17:11:09.036099,loc_3,loc_8,x
1705,r_loc_1_loc_15_xl1667869870.036099,2022-11-07 17:11:10.036099,loc_1,loc_15,xl
1706,r_loc_5_loc_16_xl1667869871.036099,2022-11-07 17:11:11.036099,loc_5,loc_16,xl
1707,r_loc_15_loc_0_green1667869872.036099,2022-11-07 17:11:12.036099,loc_15,loc_0,green
1708,r_loc_12_loc_5_comfort1667869873.036099,2022-11-07 17:11:13.036099,loc_12,loc_5,comfort
1709,r_loc_5_loc_17_comfort1667869874.036099,2022-11-07 17:11:14.036099,loc_5,loc_17,comfort
1710,r_loc_9_loc_19_comfort1667869875.036099,2022-11-07 17:11:15.036099,loc_9,loc_19,comfort
1711,r_loc_0_loc_19_x1667869876.036099,2022-11-07 17:11:16.036099,loc_0,loc_19,x
1712,r_loc_15_loc_0_green1667869877.036099,2022-11-07 17:11:17.036099,loc_15,loc_0,green
1713,r_loc_2_loc_10_comfort1667869878.036099,2022-11-07 17:11:18.036099,loc_2,loc_10,comfort
1714,r_loc_6_loc_18_x1667869879.036099,2022-11-07 17:11:19.036099,loc_6,loc_18,x
1715,r_loc_4_loc_13_x1667869880.036099,2022-11-07 17:11:20.036099,loc_4,loc_13,x
1716,r_loc_1_loc_3_x1667869881.036099,2022-11-07 17:11:21.036099,loc_1,loc_3,x
1717,r_loc_18_loc_2_x1667869882.036099,2022-11-07 17:11:22.036099,loc_18,loc_2,x
1718,r_loc_15_loc_10_green1667869883.036099,2022-11-07 17:11:23.036099,loc_15,loc_10,green
1719,r_loc_2_loc_19_x1667869884.036099,2022-11-07 17:11:24.036099,loc_2,loc_19,x
1720,r_loc_10_loc_19_x1667869885.036099,2022-11-07 17:11:25.036099,loc_10,loc_19,x
1721,r_loc_1_loc_3_comfort1667869886.036099,2022-11-07 17:11:26.036099,loc_1,loc_3,comfort
1722,r_loc_5_loc_17_x1667869887.036099,2022-11-07 17:11:27.036099,loc_5,loc_17,x
1723,r_loc_12_loc_12_x1667869888.036099,2022-11-07 17:11:28.036099,loc_12,loc_12,x
1724,r_loc_8_loc_12_x1667869889.036099,2022-11-07 17:11:29.036099,loc_8,loc_12,x
1725,r_loc_14_loc_9_green1667869890.036099,2022-11-07 17:11:30.036099,loc_14,loc_9,green
1726,r_loc_13_loc_6_x1667869891.036099,2022-11-07 17:11:31.036099,loc_13,loc_6,x
1727,r_loc_17_loc_15_xl1667869892.036099,2022-11-07 17:11:32.036099,loc_17,loc_15,xl
1728,r_loc_9_loc_8_green1667869893.036099,2022-11-07 17:11:33.036099,loc_9,loc_8,green
1729,r_loc_4_loc_6_comfort1667869894.036099,2022-11-07 17:11:34.036099,loc_4,loc_6,comfort
1730,r_loc_8_loc_7_green1667869895.036099,2022-11-07 17:11:35.036099,loc_8,loc_7,green
1731,r_loc_19_loc_9_green1667869896.036099,2022-11-07 17:11:36.036099,loc_19,loc_9,green
1732,r_loc_8_loc_11_x1667869897.036099,2022-11-07 17:11:37.036099,loc_8,loc_11,x
1733,r_loc_11_loc_11_xl1667869898.036099,2022-11-07 17:11:38.036099,loc_11,loc_11,xl
1734,r_loc_15_loc_9_comfort1667869899.036099,2022-11-07 17:11:39.036099,loc_15,loc_9,comfort
1735,r_loc_11_loc_6_green1667869900.036099,2022-11-07 17:11:40.036099,loc_11,loc_6,green
1736,r_loc_17_loc_7_comfort1667869901.036099,2022-11-07 17:11:41.036099,loc_17,loc_7,comfort
1737,r_loc_18_loc_7_green1667869902.036099,2022-11-07 17:11:42.036099,loc_18,loc_7,green
1738,r_loc_0_loc_8_xl1667869903.036099,2022-11-07 17:11:43.036099,loc_0,loc_8,xl
1739,r_loc_10_loc_9_green1667869904.036099,2022-11-07 17:11:44.036099,loc_10,loc_9,green
1740,r_loc_9_loc_1_comfort1667869905.036099,2022-11-07 17:11:45.036099,loc_9,loc_1,comfort
1741,r_loc_9_loc_12_comfort1667869906.036099,2022-11-07 17:11:46.036099,loc_9,loc_12,comfort
1742,r_loc_14_loc_3_green1667869907.036099,2022-11-07 17:11:47.036099,loc_14,loc_3,green
1743,r_loc_4_loc_12_comfort1667869908.036099,2022-11-07 17:11:48.036099,loc_4,loc_12,comfort
1744,r_loc_16_loc_1_x1667869909.036099,2022-11-07 17:11:49.036099,loc_16,loc_1,x
1745,r_loc_13_loc_4_comfort1667869910.036099,2022-11-07 17:11:50.036099,loc_13,loc_4,comfort
1746,r_loc_7_loc_11_comfort1667869911.036099,2022-11-07 17:11:51.036099,loc_7,loc_11,comfort
1747,r_loc_15_loc_9_comfort1667869912.036099,2022-11-07 17:11:52.036099,loc_15,loc_9,comfort
1748,r_loc_18_loc_3_xl1667869913.036099,2022-11-07 17:11:53.036099,loc_18,loc_3,xl
1749,r_loc_6_loc_18_xl1667869914.036099,2022-11-07 17:11:54.036099,loc_6,loc_18,xl
1750,r_loc_4_loc_16_xl1667869915.036099,2022-11-07 17:11:55.036099,loc_4,loc_16,xl
1751,r_loc_18_loc_16_green1667869916.036099,2022-11-07 17:11:56.036099,loc_18,loc_16,green
1752,r_loc_1_loc_18_comfort1667869917.036099,2022-11-07 17:11:57.036099,loc_1,loc_18,comfort
1753,r_loc_4_loc_16_xl1667869918.036099,2022-11-07 17:11:58.036099,loc_4,loc_16,xl
1754,r_loc_8_loc_8_xl1667869919.036099,2022-11-07 17:11:59.036099,loc_8,loc_8,xl
1755,r_loc_13_loc_18_x1667869920.036099,2022-11-07 17:12:00.036099,loc_13,loc_18,x
1756,r_loc_12_loc_9_x1667869921.036099,2022-11-07 17:12:01.036099,loc_12,loc_9,x
1757,r_loc_11_loc_3_comfort1667869922.036099,2022-11-07 17:12:02.036099,loc_11,loc_3,comfort
1758,r_loc_12_loc_0_comfort1667869923.036099,2022-11-07 17:12:03.036099,loc_12,loc_0,comfort
1759,r_loc_6_loc_5_green1667869924.036099,2022-11-07 17:12:04.036099,loc_6,loc_5,green
1760,r_loc_15_loc_1_green1667869925.036099,2022-11-07 17:12:05.036099,loc_15,loc_1,green
1761,r_loc_19_loc_11_x1667869926.036099,2022-11-07 17:12:06.036099,loc_19,loc_11,x
1762,r_loc_7_loc_19_xl1667869927.036099,2022-11-07 17:12:07.036099,loc_7,loc_19,xl
1763,r_loc_19_loc_14_xl1667869928.036099,2022-11-07 17:12:08.036099,loc_19,loc_14,xl
1764,r_loc_10_loc_6_comfort1667869929.036099,2022-11-07 17:12:09.036099,loc_10,loc_6,comfort
1765,r_loc_10_loc_11_green1667869930.036099,2022-11-07 17:12:10.036099,loc_10,loc_11,green
1766,r_loc_17_loc_4_x1667869931.036099,2022-11-07 17:12:11.036099,loc_17,loc_4,x
1767,r_loc_8_loc_9_comfort1667869932.036099,2022-11-07 17:12:12.036099,loc_8,loc_9,comfort
1768,r_loc_12_loc_3_green1667869933.036099,2022-11-07 17:12:13.036099,loc_12,loc_3,green
1769,r_loc_15_loc_12_green1667869934.036099,2022-11-07 17:12:14.036099,loc_15,loc_12,green
1770,r_loc_13_loc_13_green1667869935.036099,2022-11-07 17:12:15.036099,loc_13,loc_13,green
1771,r_loc_4_loc_12_x1667869936.036099,2022-11-07 17:12:16.036099,loc_4,loc_12,x
1772,r_loc_0_loc_12_x1667869937.036099,2022-11-07 17:12:17.036099,loc_0,loc_12,x
1773,r_loc_4_loc_7_comfort1667869938.036099,2022-11-07 17:12:18.036099,loc_4,loc_7,comfort
1774,r_loc_13_loc_3_comfort1667869939.036099,2022-11-07 17:12:19.036099,loc_13,loc_3,comfort
1775,r_loc_6_loc_15_xl1667869940.036099,2022-11-07 17:12:20.036099,loc_6,loc_15,xl
1776,r_loc_19_loc_19_x1667869941.036099,2022-11-07 17:12:21.036099,loc_19,loc_19,x
1777,r_loc_19_loc_3_x1667869942.036099,2022-11-07 17:12:22.036099,loc_19,loc_3,x
1778,r_loc_16_loc_4_x1667869943.036099,2022-11-07 17:12:23.036099,loc_16,loc_4,x
1779,r_loc_9_loc_17_green1667869944.036099,2022-11-07 17:12:24.036099,loc_9,loc_17,green
1780,r_loc_13_loc_14_xl1667869945.036099,2022-11-07 17:12:25.036099,loc_13,loc_14,xl
1781,r_loc_17_loc_16_x1667869946.036099,2022-11-07 17:12:26.036099,loc_17,loc_16,x
1782,r_loc_16_loc_5_x1667869947.036099,2022-11-07 17:12:27.036099,loc_16,loc_5,x
1783,r_loc_4_loc_17_xl1667869948.036099,2022-11-07 17:12:28.036099,loc_4,loc_17,xl
1784,r_loc_13_loc_0_x1667869949.036099,2022-11-07 17:12:29.036099,loc_13,loc_0,x
1785,r_loc_0_loc_15_comfort1667869950.036099,2022-11-07 17:12:30.036099,loc_0,loc_15,comfort
1786,r_loc_6_loc_17_comfort1667869951.036099,2022-11-07 17:12:31.036099,loc_6,loc_17,comfort
1787,r_loc_1_loc_4_comfort1667869952.036099,2022-11-07 17:12:32.036099,loc_1,loc_4,comfort
1788,r_loc_10_loc_9_green1667869953.036099,2022-11-07 17:12:33.036099,loc_10,loc_9,green
1789,r_loc_16_loc_18_xl1667869954.036099,2022-11-07 17:12:34.036099,loc_16,loc_18,xl
1790,r_loc_7_loc_12_x1667869955.036099,2022-11-07 17:12:35.036099,loc_7,loc_12,x
1791,r_loc_8_loc_17_green1667869956.036099,2022-11-07 17:12:36.036099,loc_8,loc_17,green
1792,r_loc_2_loc_19_xl1667869957.036099,2022-11-07 17:12:37.036099,loc_2,loc_19,xl
1793,r_loc_14_loc_18_xl1667869958.036099,2022-11-07 17:12:38.036099,loc_14,loc_18,xl
1794,r_loc_17_loc_11_green1667869959.036099,2022-11-07 17:12:39.036099,loc_17,loc_11,green
1795,r_loc_9_loc_11_xl1667869960.036099,2022-11-07 17:12:40.036099,loc_9,loc_11,xl
1796,r_loc_3_loc_13_xl1667869961.036099,2022-11-07 17:12:41.036099,loc_3,loc_13,xl
1797,r_loc_10_loc_6_xl1667869962.036099,2022-11-07 17:12:42.036099,loc_10,loc_6,xl
1798,r_loc_16_loc_17_green1667869963.036099,2022-11-07 17:12:43.036099,loc_16,loc_17,green
1799,r_loc_9_loc_13_comfort1667869964.036099,2022-11-07 17:12:44.036099,loc_9,loc_13,comfort
1800,r_loc_3_loc_3_comfort1667869965.036099,2022-11-07 17:12:45.036099,loc_3,loc_3,comfort
1801,r_loc_17_loc_15_green1667869966.036099,2022-11-07 17:12:46.036099,loc_17,loc_15,green
1802,r_loc_6_loc_4_green1667869967.036099,2022-11-07 17:12:47.036099,loc_6,loc_4,green
1803,r_loc_2_loc_6_comfort1667869968.036099,2022-11-07 17:12:48.036099,loc_2,loc_6,comfort
1804,r_loc_14_loc_1_green1667869969.036099,2022-11-07 17:12:49.036099,loc_14,loc_1,green
1805,r_loc_10_loc_7_x1667869970.036099,2022-11-07 17:12:50.036099,loc_10,loc_7,x
1806,r_loc_12_loc_13_x1667869971.036099,2022-11-07 17:12:51.036099,loc_12,loc_13,x
1807,r_loc_8_loc_12_comfort1667869972.036099,2022-11-07 17:12:52.036099,loc_8,loc_12,comfort
1808,r_loc_5_loc_13_comfort1667869973.036099,2022-11-07 17:12:53.036099,loc_5,loc_13,comfort
1809,r_loc_13_loc_4_xl1667869974.036099,2022-11-07 17:12:54.036099,loc_13,loc_4,xl
1810,r_loc_14_loc_5_green1667869975.036099,2022-11-07 17:12:55.036099,loc_14,loc_5,green
1811,r_loc_13_loc_15_x1667869976.036099,2022-11-07 17:12:56.036099,loc_13,loc_15,x
1812,r_loc_14_loc_17_x1667869977.036099,2022-11-07 17:12:57.036099,loc_14,loc_17,x
1813,r_loc_5_loc_3_comfort1667869978.036099,2022-11-07 17:12:58.036099,loc_5,loc_3,comfort
1814,r_loc_10_loc_1_comfort1667869979.036099,2022-11-07 17:12:59.036099,loc_10,loc_1,comfort
1815,r_loc_7_loc_14_x1667869980.036099,2022-11-07 17:13:00.036099,loc_7,loc_14,x
1816,r_loc_7_loc_19_x1667869981.036099,2022-11-07 17:13:01.036099,loc_7,loc_19,x
1817,r_loc_7_loc_7_x1667869982.036099,2022-11-07 17:13:02.036099,loc_7,loc_7,x
1818,r_loc_4_loc_19_comfort1667869983.036099,2022-11-07 17:13:03.036099,loc_4,loc_19,comfort
1819,r_loc_0_loc_13_comfort1667869984.036099,2022-11-07 17:13:04.036099,loc_0,loc_13,comfort
1820,r_loc_1_loc_16_green1667869985.036099,2022-11-07 17:13:05.036099,loc_1,loc_16,green
1821,r_loc_19_loc_17_xl1667869986.036099,2022-11-07 17:13:06.036099,loc_19,loc_17,xl
1822,r_loc_12_loc_19_green1667869987.036099,2022-11-07 17:13:07.036099,loc_12,loc_19,green
1823,r_loc_4_loc_14_comfort1667869988.036099,2022-11-07 17:13:08.036099,loc_4,loc_14,comfort
1824,r_loc_2_loc_11_green1667869989.036099,2022-11-07 17:13:09.036099,loc_2,loc_11,green
1825,r_loc_12_loc_2_xl1667869990.036099,2022-11-07 17:13:10.036099,loc_12,loc_2,xl
1826,r_loc_16_loc_18_green1667869991.036099,2022-11-07 17:13:11.036099,loc_16,loc_18,green
1827,r_loc_10_loc_11_xl1667869992.036099,2022-11-07 17:13:12.036099,loc_10,loc_11,xl
1828,r_loc_16_loc_15_xl1667869993.036099,2022-11-07 17:13:13.036099,loc_16,loc_15,xl
1829,r_loc_12_loc_14_xl1667869994.036099,2022-11-07 17:13:14.036099,loc_12,loc_14,xl
1830,r_loc_0_loc_14_comfort1667869995.036099,2022-11-07 17:13:15.036099,loc_0,loc_14,comfort
1831,r_loc_14_loc_19_comfort1667869996.036099,2022-11-07 17:13:16.036099,loc_14,loc_19,comfort
1832,r_loc_17_loc_19_comfort1667869997.036099,2022-11-07 17:13:17.036099,loc_17,loc_19,comfort
1833,r_loc_19_loc_2_xl1667869998.036099,2022-11-07 17:13:18.036099,loc_19,loc_2,xl
1834,r_loc_6_loc_6_green1667869999.036099,2022-11-07 17:13:19.036099,loc_6,loc_6,green
1835,r_loc_3_loc_13_xl1667870000.036099,2022-11-07 17:13:20.036099,loc_3,loc_13,xl
1836,r_loc_16_loc_19_comfort1667870001.036099,2022-11-07 17:13:21.036099,loc_16,loc_19,comfort
1837,r_loc_12_loc_18_x1667870002.036099,2022-11-07 17:13:22.036099,loc_12,loc_18,x
1838,r_loc_13_loc_5_comfort1667870003.036099,2022-11-07 17:13:23.036099,loc_13,loc_5,comfort
1839,r_loc_3_loc_15_x1667870004.036099,2022-11-07 17:13:24.036099,loc_3,loc_15,x
1840,r_loc_5_loc_13_green1667870005.036099,2022-11-07 17:13:25.036099,loc_5,loc_13,green
1841,r_loc_8_loc_13_comfort1667870006.036099,2022-11-07 17:13:26.036099,loc_8,loc_13,comfort
1842,r_loc_1_loc_2_x1667870007.036099,2022-11-07 17:13:27.036099,loc_1,loc_2,x
1843,r_loc_16_loc_18_x1667870008.036099,2022-11-07 17:13:28.036099,loc_16,loc_18,x
1844,r_loc_14_loc_14_comfort1667870009.036099,2022-11-07 17:13:29.036099,loc_14,loc_14,comfort
1845,r_loc_16_loc_14_xl1667870010.036099,2022-11-07 17:13:30.036099,loc_16,loc_14,xl
1846,r_loc_2_loc_13_xl1667870011.036099,2022-11-07 17:13:31.036099,loc_2,loc_13,xl
1847,r_loc_19_loc_8_green1667870012.036099,2022-11-07 17:13:32.036099,loc_19,loc_8,green
1848,r_loc_7_loc_4_green1667870013.036099,2022-11-07 17:13:33.036099,loc_7,loc_4,green
1849,r_loc_8_loc_2_xl1667870014.036099,2022-11-07 17:13:34.036099,loc_8,loc_2,xl
1850,r_loc_11_loc_6_green1667870015.036099,2022-11-07 17:13:35.036099,loc_11,loc_6,green
1851,r_loc_7_loc_1_x1667870016.036099,2022-11-07 17:13:36.036099,loc_7,loc_1,x
1852,r_loc_8_loc_10_comfort1667870017.036099,2022-11-07 17:13:37.036099,loc_8,loc_10,comfort
1853,r_loc_11_loc_12_green1667870018.036099,2022-11-07 17:13:38.036099,loc_11,loc_12,green
1854,r_loc_4_loc_15_comfort1667870019.036099,2022-11-07 17:13:39.036099,loc_4,loc_15,comfort
1855,r_loc_6_loc_6_xl1667870020.036099,2022-11-07 17:13:40.036099,loc_6,loc_6,xl
1856,r_loc_12_loc_8_x1667870021.036099,2022-11-07 17:13:41.036099,loc_12,loc_8,x
1857,r_loc_14_loc_4_green1667870022.036099,2022-11-07 17:13:42.036099,loc_14,loc_4,green
1858,r_loc_9_loc_15_xl1667870023.036099,2022-11-07 17:13:43.036099,loc_9,loc_15,xl
1859,r_loc_6_loc_14_comfort1667870024.036099,2022-11-07 17:13:44.036099,loc_6,loc_14,comfort
1860,r_loc_7_loc_10_x1667870025.036099,2022-11-07 17:13:45.036099,loc_7,loc_10,x
1861,r_loc_19_loc_1_green1667870026.036099,2022-11-07 17:13:46.036099,loc_19,loc_1,green
1862,r_loc_12_loc_13_comfort1667870027.036099,2022-11-07 17:13:47.036099,loc_12,loc_13,comfort
1863,r_loc_9_loc_19_xl1667870028.036099,2022-11-07 17:13:48.036099,loc_9,loc_19,xl
1864,r_loc_7_loc_1_comfort1667870029.036099,2022-11-07 17:13:49.036099,loc_7,loc_1,comfort
1865,r_loc_17_loc_10_green1667870030.036099,2022-11-07 17:13:50.036099,loc_17,loc_10,green
1866,r_loc_18_loc_4_x1667870031.036099,2022-11-07 17:13:51.036099,loc_18,loc_4,x
1867,r_loc_17_loc_1_green1667870032.036099,2022-11-07 17:13:52.036099,loc_17,loc_1,green
1868,r_loc_7_loc_9_xl1667870033.036099,2022-11-07 17:13:53.036099,loc_7,loc_9,xl
1869,r_loc_12_loc_2_x1667870034.036099,2022-11-07 17:13:54.036099,loc_12,loc_2,x
1870,r_loc_14_loc_15_xl1667870035.036099,2022-11-07 17:13:55.036099,loc_14,loc_15,xl
1871,r_loc_14_loc_3_x1667870036.036099,2022-11-07 17:13:56.036099,loc_14,loc_3,x
1872,r_loc_9_loc_19_comfort1667870037.036099,2022-11-07 17:13:57.036099,loc_9,loc_19,comfort
1873,r_loc_2_loc_3_x1667870038.036099,2022-11-07 17:13:58.036099,loc_2,loc_3,x
1874,r_loc_0_loc_8_x1667870039.036099,2022-11-07 17:13:59.036099,loc_0,loc_8,x
1875,r_loc_10_loc_14_xl1667870040.036099,2022-11-07 17:14:00.036099,loc_10,loc_14,xl
1876,r_loc_5_loc_6_x1667870041.036099,2022-11-07 17:14:01.036099,loc_5,loc_6,x
1877,r_loc_10_loc_14_green1667870042.036099,2022-11-07 17:14:02.036099,loc_10,loc_14,green
1878,r_loc_9_loc_0_x1667870043.036099,2022-11-07 17:14:03.036099,loc_9,loc_0,x
1879,r_loc_7_loc_1_xl1667870044.036099,2022-11-07 17:14:04.036099,loc_7,loc_1,xl
1880,r_loc_6_loc_2_green1667870045.036099,2022-11-07 17:14:05.036099,loc_6,loc_2,green
1881,r_loc_4_loc_13_x1667870046.036099,2022-11-07 17:14:06.036099,loc_4,loc_13,x
1882,r_loc_7_loc_16_x1667870047.036099,2022-11-07 17:14:07.036099,loc_7,loc_16,x
1883,r_loc_9_loc_4_xl1667870048.036099,2022-11-07 17:14:08.036099,loc_9,loc_4,xl
1884,r_loc_18_loc_10_x1667870049.036099,2022-11-07 17:14:09.036099,loc_18,loc_10,x
1885,r_loc_4_loc_14_xl1667870050.036099,2022-11-07 17:14:10.036099,loc_4,loc_14,xl
1886,r_loc_8_loc_3_comfort1667870051.036099,2022-11-07 17:14:11.036099,loc_8,loc_3,comfort
1887,r_loc_11_loc_4_green1667870052.036099,2022-11-07 17:14:12.036099,loc_11,loc_4,green
1888,r_loc_0_loc_17_x1667870053.036099,2022-11-07 17:14:13.036099,loc_0,loc_17,x
1889,r_loc_16_loc_12_green1667870054.036099,2022-11-07 17:14:14.036099,loc_16,loc_12,green
1890,r_loc_17_loc_16_green1667870055.036099,2022-11-07 17:14:15.036099,loc_17,loc_16,green
1891,r_loc_15_loc_1_comfort1667870056.036099,2022-11-07 17:14:16.036099,loc_15,loc_1,comfort
1892,r_loc_6_loc_14_xl1667870057.036099,2022-11-07 17:14:17.036099,loc_6,loc_14,xl
1893,r_loc_10_loc_2_green1667870058.036099,2022-11-07 17:14:18.036099,loc_10,loc_2,green
1894,r_loc_0_loc_6_xl1667870059.036099,2022-11-07 17:14:19.036099,loc_0,loc_6,xl
1895,r_loc_0_loc_6_comfort1667870060.036099,2022-11-07 17:14:20.036099,loc_0,loc_6,comfort
1896,r_loc_1_loc_10_comfort1667870061.036099,2022-11-07 17:14:21.036099,loc_1,loc_10,comfort
