,id,starttime,endtime,location,car_type,car_id
2199,c_loc_11_xl_1667870364.241832,2022-11-07 17:19:24.241832,2022-11-12 17:19:24.241832,loc_11,xl,c_527
2200,c_loc_16_x_1667870365.241832,2022-11-07 17:19:25.241832,2022-11-12 17:19:25.241832,loc_16,x,c_293
2201,c_loc_0_x_1667870366.241832,2022-11-07 17:19:26.241832,2022-11-12 17:19:26.241832,loc_0,x,c_719
2202,c_loc_18_xl_1667870367.241832,2022-11-07 17:19:27.241832,2022-11-12 17:19:27.241832,loc_18,xl,c_98
2203,c_loc_17_x_1667870368.241832,2022-11-07 17:19:28.241832,2022-11-12 17:19:28.241832,loc_17,x,c_296
2204,c_loc_11_green_1667870369.241832,2022-11-07 17:19:29.241832,2022-11-12 17:19:29.241832,loc_11,green,c_211
2205,c_loc_8_xl_1667870370.241832,2022-11-07 17:19:30.241832,2022-11-12 17:19:30.241832,loc_8,xl,c_79
2206,c_loc_18_green_1667870371.241832,2022-11-07 17:19:31.241832,2022-11-12 17:19:31.241832,loc_18,green,c_117
2207,c_loc_0_green_1667870372.241832,2022-11-07 17:19:32.241832,2022-11-12 17:19:32.241832,loc_0,green,c_949
2208,c_loc_4_green_1667870373.241832,2022-11-07 17:19:33.241832,2022-11-12 17:19:33.241832,loc_4,green,c_152
2209,c_loc_18_green_1667870374.241832,2022-11-07 17:19:34.241832,2022-11-12 17:19:34.241832,loc_18,green,c_355
2210,c_loc_4_green_1667870375.241832,2022-11-07 17:19:35.241832,2022-11-12 17:19:35.241832,loc_4,green,c_934
2211,c_loc_3_xl_1667870376.241832,2022-11-07 17:19:36.241832,2022-11-12 17:19:36.241832,loc_3,xl,c_602
2212,c_loc_4_x_1667870377.241832,2022-11-07 17:19:37.241832,2022-11-12 17:19:37.241832,loc_4,x,c_193
2213,c_loc_5_comfort_1667870378.241832,2022-11-07 17:19:38.241832,2022-11-12 17:19:38.241832,loc_5,comfort,c_875
2214,c_loc_4_green_1667870379.241832,2022-11-07 17:19:39.241832,2022-11-12 17:19:39.241832,loc_4,green,c_3
2215,c_loc_9_green_1667870380.241832,2022-11-07 17:19:40.241832,2022-11-12 17:19:40.241832,loc_9,green,c_642
2216,c_loc_5_x_1667870381.241832,2022-11-07 17:19:41.241832,2022-11-12 17:19:41.241832,loc_5,x,c_313
2217,c_loc_15_xl_1667870382.241832,2022-11-07 17:19:42.241832,2022-11-12 17:19:42.241832,loc_15,xl,c_393
2218,c_loc_11_xl_1667870383.241832,2022-11-07 17:19:43.241832,2022-11-12 17:19:43.241832,loc_11,xl,c_880
2219,c_loc_3_x_1667870384.241832,2022-11-07 17:19:44.241832,2022-11-12 17:19:44.241832,loc_3,x,c_745
2220,c_loc_5_x_1667870385.241832,2022-11-07 17:19:45.241832,2022-11-12 17:19:45.241832,loc_5,x,c_47
2221,c_loc_17_xl_1667870386.241832,2022-11-07 17:19:46.241832,2022-11-12 17:19:46.241832,loc_17,xl,c_759
2222,c_loc_17_comfort_1667870387.241832,2022-11-07 17:19:47.241832,2022-11-12 17:19:47.241832,loc_17,comfort,c_509
2223,c_loc_19_xl_1667870388.241832,2022-11-07 17:19:48.241832,2022-11-12 17:19:48.241832,loc_19,xl,c_372
2224,c_loc_11_x_1667870389.241832,2022-11-07 17:19:49.241832,2022-11-12 17:19:49.241832,loc_11,x,c_797
2225,c_loc_7_x_1667870390.241832,2022-11-07 17:19:50.241832,2022-11-12 17:19:50.241832,loc_7,x,c_40
2226,c_loc_11_green_1667870391.241832,2022-11-07 17:19:51.241832,2022-11-12 17:19:51.241832,loc_11,green,c_331
2227,c_loc_13_green_1667870392.241832,2022-11-07 17:19:52.241832,2022-11-12 17:19:52.241832,loc_13,green,c_709
2228,c_loc_13_xl_1667870393.241832,2022-11-07 17:19:53.241832,2022-11-12 17:19:53.241832,loc_13,xl,c_607
2229,c_loc_15_green_1667870394.241832,2022-11-07 17:19:54.241832,2022-11-12 17:19:54.241832,loc_15,green,c_519
2230,c_loc_0_green_1667870395.241832,2022-11-07 17:19:55.241832,2022-11-12 17:19:55.241832,loc_0,green,c_72
2231,c_loc_15_green_1667870396.241832,2022-11-07 17:19:56.241832,2022-11-12 17:19:56.241832,loc_15,green,c_295
2232,c_loc_8_green_1667870397.241832,2022-11-07 17:19:57.241832,2022-11-12 17:19:57.241832,loc_8,green,c_248
2233,c_loc_11_x_1667870398.241832,2022-11-07 17:19:58.241832,2022-11-12 17:19:58.241832,loc_11,x,c_669
2234,c_loc_0_comfort_1667870399.241832,2022-11-07 17:19:59.241832,2022-11-12 17:19:59.241832,loc_0,comfort,c_618
2235,c_loc_4_x_1667870400.241832,2022-11-07 17:20:00.241832,2022-11-12 17:20:00.241832,loc_4,x,c_32
2236,c_loc_5_xl_1667870401.241832,2022-11-07 17:20:01.241832,2022-11-12 17:20:01.241832,loc_5,xl,c_65
2237,c_loc_7_xl_1667870402.241832,2022-11-07 17:20:02.241832,2022-11-12 17:20:02.241832,loc_7,xl,c_700
2238,c_loc_8_xl_1667870403.241832,2022-11-07 17:20:03.241832,2022-11-12 17:20:03.241832,loc_8,xl,c_460
2239,c_loc_11_comfort_1667870404.241832,2022-11-07 17:20:04.241832,2022-11-12 17:20:04.241832,loc_11,comfort,c_688
2240,c_loc_4_green_1667870405.241832,2022-11-07 17:20:05.241832,2022-11-12 17:20:05.241832,loc_4,green,c_560
2241,c_loc_9_green_1667870406.241832,2022-11-07 17:20:06.241832,2022-11-12 17:20:06.241832,loc_9,green,c_932
2242,c_loc_15_x_1667870407.241832,2022-11-07 17:20:07.241832,2022-11-12 17:20:07.241832,loc_15,x,c_945
2243,c_loc_3_x_1667870408.241832,2022-11-07 17:20:08.241832,2022-11-12 17:20:08.241832,loc_3,x,c_904
2244,c_loc_8_x_1667870409.241832,2022-11-07 17:20:09.241832,2022-11-12 17:20:09.241832,loc_8,x,c_69
2245,c_loc_3_xl_1667870410.241832,2022-11-07 17:20:10.241832,2022-11-12 17:20:10.241832,loc_3,xl,c_417
2246,c_loc_9_comfort_1667870411.241832,2022-11-07 17:20:11.241832,2022-11-12 17:20:11.241832,loc_9,comfort,c_191
2247,c_loc_1_x_1667870412.241832,2022-11-07 17:20:12.241832,2022-11-12 17:20:12.241832,loc_1,x,c_310
2248,c_loc_8_x_1667870413.241832,2022-11-07 17:20:13.241832,2022-11-12 17:20:13.241832,loc_8,x,c_973
2249,c_loc_14_green_1667870414.241832,2022-11-07 17:20:14.241832,2022-11-12 17:20:14.241832,loc_14,green,c_895
2250,c_loc_7_x_1667870415.241832,2022-11-07 17:20:15.241832,2022-11-12 17:20:15.241832,loc_7,x,c_987
2251,c_loc_19_x_1667870416.241832,2022-11-07 17:20:16.241832,2022-11-12 17:20:16.241832,loc_19,x,c_467
2252,c_loc_15_xl_1667870417.241832,2022-11-07 17:20:17.241832,2022-11-12 17:20:17.241832,loc_15,xl,c_370
2253,c_loc_4_green_1667870418.241832,2022-11-07 17:20:18.241832,2022-11-12 17:20:18.241832,loc_4,green,c_797
2254,c_loc_5_xl_1667870419.241832,2022-11-07 17:20:19.241832,2022-11-12 17:20:19.241832,loc_5,xl,c_946
2255,c_loc_14_green_1667870420.241832,2022-11-07 17:20:20.241832,2022-11-12 17:20:20.241832,loc_14,green,c_788
2256,c_loc_16_comfort_1667870421.241832,2022-11-07 17:20:21.241832,2022-11-12 17:20:21.241832,loc_16,comfort,c_26
2257,c_loc_1_green_1667870422.241832,2022-11-07 17:20:22.241832,2022-11-12 17:20:22.241832,loc_1,green,c_560
2258,c_loc_18_comfort_1667870423.241832,2022-11-07 17:20:23.241832,2022-11-12 17:20:23.241832,loc_18,comfort,c_704
2259,c_loc_7_xl_1667870424.241832,2022-11-07 17:20:24.241832,2022-11-12 17:20:24.241832,loc_7,xl,c_6
2260,c_loc_11_green_1667870425.241832,2022-11-07 17:20:25.241832,2022-11-12 17:20:25.241832,loc_11,green,c_273
2261,c_loc_18_x_1667870426.241832,2022-11-07 17:20:26.241832,2022-11-12 17:20:26.241832,loc_18,x,c_599
2262,c_loc_7_xl_1667870427.241832,2022-11-07 17:20:27.241832,2022-11-12 17:20:27.241832,loc_7,xl,c_420
2263,c_loc_4_green_1667870428.241832,2022-11-07 17:20:28.241832,2022-11-12 17:20:28.241832,loc_4,green,c_887
2264,c_loc_13_green_1667870429.241832,2022-11-07 17:20:29.241832,2022-11-12 17:20:29.241832,loc_13,green,c_201
2265,c_loc_13_x_1667870430.241832,2022-11-07 17:20:30.241832,2022-11-12 17:20:30.241832,loc_13,x,c_802
2266,c_loc_9_comfort_1667870431.241832,2022-11-07 17:20:31.241832,2022-11-12 17:20:31.241832,loc_9,comfort,c_604
2267,c_loc_7_comfort_1667870432.241832,2022-11-07 17:20:32.241832,2022-11-12 17:20:32.241832,loc_7,comfort,c_595
2268,c_loc_1_comfort_1667870433.241832,2022-11-07 17:20:33.241832,2022-11-12 17:20:33.241832,loc_1,comfort,c_547
2269,c_loc_12_x_1667870434.241832,2022-11-07 17:20:34.241832,2022-11-12 17:20:34.241832,loc_12,x,c_401
2270,c_loc_3_xl_1667870435.241832,2022-11-07 17:20:35.241832,2022-11-12 17:20:35.241832,loc_3,xl,c_293
2271,c_loc_15_green_1667870436.241832,2022-11-07 17:20:36.241832,2022-11-12 17:20:36.241832,loc_15,green,c_124
2272,c_loc_7_x_1667870437.241832,2022-11-07 17:20:37.241832,2022-11-12 17:20:37.241832,loc_7,x,c_933
2273,c_loc_16_xl_1667870438.241832,2022-11-07 17:20:38.241832,2022-11-12 17:20:38.241832,loc_16,xl,c_189
2274,c_loc_4_green_1667870439.241832,2022-11-07 17:20:39.241832,2022-11-12 17:20:39.241832,loc_4,green,c_175
2275,c_loc_5_xl_1667870440.241832,2022-11-07 17:20:40.241832,2022-11-12 17:20:40.241832,loc_5,xl,c_905
2276,c_loc_0_x_1667870441.241832,2022-11-07 17:20:41.241832,2022-11-12 17:20:41.241832,loc_0,x,c_724
2277,c_loc_12_green_1667870442.241832,2022-11-07 17:20:42.241832,2022-11-12 17:20:42.241832,loc_12,green,c_323
2278,c_loc_11_x_1667870443.241832,2022-11-07 17:20:43.241832,2022-11-12 17:20:43.241832,loc_11,x,c_939
2279,c_loc_18_x_1667870444.241832,2022-11-07 17:20:44.241832,2022-11-12 17:20:44.241832,loc_18,x,c_963
2280,c_loc_4_comfort_1667870445.241832,2022-11-07 17:20:45.241832,2022-11-12 17:20:45.241832,loc_4,comfort,c_221
2281,c_loc_11_green_1667870446.241832,2022-11-07 17:20:46.241832,2022-11-12 17:20:46.241832,loc_11,green,c_840
2282,c_loc_14_comfort_1667870447.241832,2022-11-07 17:20:47.241832,2022-11-12 17:20:47.241832,loc_14,comfort,c_937
2283,c_loc_1_green_1667870448.241832,2022-11-07 17:20:48.241832,2022-11-12 17:20:48.241832,loc_1,green,c_588
2284,c_loc_8_comfort_1667870449.241832,2022-11-07 17:20:49.241832,2022-11-12 17:20:49.241832,loc_8,comfort,c_861
2285,c_loc_13_comfort_1667870450.241832,2022-11-07 17:20:50.241832,2022-11-12 17:20:50.241832,loc_13,comfort,c_693
2286,c_loc_13_green_1667870451.241832,2022-11-07 17:20:51.241832,2022-11-12 17:20:51.241832,loc_13,green,c_711
2287,c_loc_11_xl_1667870452.241832,2022-11-07 17:20:52.241832,2022-11-12 17:20:52.241832,loc_11,xl,c_901
2288,c_loc_1_comfort_1667870453.241832,2022-11-07 17:20:53.241832,2022-11-12 17:20:53.241832,loc_1,comfort,c_446
2289,c_loc_2_xl_1667870454.241832,2022-11-07 17:20:54.241832,2022-11-12 17:20:54.241832,loc_2,xl,c_7
2290,c_loc_7_xl_1667870455.241832,2022-11-07 17:20:55.241832,2022-11-12 17:20:55.241832,loc_7,xl,c_201
2291,c_loc_11_green_1667870456.241832,2022-11-07 17:20:56.241832,2022-11-12 17:20:56.241832,loc_11,green,c_763
2292,c_loc_2_comfort_1667870457.241832,2022-11-07 17:20:57.241832,2022-11-12 17:20:57.241832,loc_2,comfort,c_44
2293,c_loc_0_xl_1667870458.241832,2022-11-07 17:20:58.241832,2022-11-12 17:20:58.241832,loc_0,xl,c_805
2294,c_loc_9_xl_1667870459.241832,2022-11-07 17:20:59.241832,2022-11-12 17:20:59.241832,loc_9,xl,c_921
2295,c_loc_2_comfort_1667870460.241832,2022-11-07 17:21:00.241832,2022-11-12 17:21:00.241832,loc_2,comfort,c_876
2296,c_loc_9_xl_1667870461.241832,2022-11-07 17:21:01.241832,2022-11-12 17:21:01.241832,loc_9,xl,c_222
2297,c_loc_17_x_1667870462.241832,2022-11-07 17:21:02.241832,2022-11-12 17:21:02.241832,loc_17,x,c_374
2298,c_loc_5_comfort_1667870463.241832,2022-11-07 17:21:03.241832,2022-11-12 17:21:03.241832,loc_5,comfort,c_814
2299,c_loc_1_comfort_1667870464.241832,2022-11-07 17:21:04.241832,2022-11-12 17:21:04.241832,loc_1,comfort,c_120
2300,c_loc_15_xl_1667870465.241832,2022-11-07 17:21:05.241832,2022-11-12 17:21:05.241832,loc_15,xl,c_852
2301,c_loc_7_xl_1667870466.241832,2022-11-07 17:21:06.241832,2022-11-12 17:21:06.241832,loc_7,xl,c_416
2302,c_loc_1_x_1667870467.241832,2022-11-07 17:21:07.241832,2022-11-12 17:21:07.241832,loc_1,x,c_553
2303,c_loc_17_xl_1667870468.241832,2022-11-07 17:21:08.241832,2022-11-12 17:21:08.241832,loc_17,xl,c_818
2304,c_loc_4_x_1667870469.241832,2022-11-07 17:21:09.241832,2022-11-12 17:21:09.241832,loc_4,x,c_641
2305,c_loc_14_comfort_1667870470.241832,2022-11-07 17:21:10.241832,2022-11-12 17:21:10.241832,loc_14,comfort,c_365
2306,c_loc_10_x_1667870471.241832,2022-11-07 17:21:11.241832,2022-11-12 17:21:11.241832,loc_10,x,c_501
2307,c_loc_8_xl_1667870472.241832,2022-11-07 17:21:12.241832,2022-11-12 17:21:12.241832,loc_8,xl,c_186
2308,c_loc_6_xl_1667870473.241832,2022-11-07 17:21:13.241832,2022-11-12 17:21:13.241832,loc_6,xl,c_126
2309,c_loc_0_green_1667870474.241832,2022-11-07 17:21:14.241832,2022-11-12 17:21:14.241832,loc_0,green,c_712
2310,c_loc_17_xl_1667870475.241832,2022-11-07 17:21:15.241832,2022-11-12 17:21:15.241832,loc_17,xl,c_197
2311,c_loc_7_green_1667870476.241832,2022-11-07 17:21:16.241832,2022-11-12 17:21:16.241832,loc_7,green,c_104
2312,c_loc_5_green_1667870477.241832,2022-11-07 17:21:17.241832,2022-11-12 17:21:17.241832,loc_5,green,c_84
2313,c_loc_10_xl_1667870478.241832,2022-11-07 17:21:18.241832,2022-11-12 17:21:18.241832,loc_10,xl,c_626
2314,c_loc_14_xl_1667870479.241832,2022-11-07 17:21:19.241832,2022-11-12 17:21:19.241832,loc_14,xl,c_628
2315,c_loc_8_x_1667870480.241832,2022-11-07 17:21:20.241832,2022-11-12 17:21:20.241832,loc_8,x,c_800
2316,c_loc_19_green_1667870481.241832,2022-11-07 17:21:21.241832,2022-11-12 17:21:21.241832,loc_19,green,c_662
2317,c_loc_7_x_1667870482.241832,2022-11-07 17:21:22.241832,2022-11-12 17:21:22.241832,loc_7,x,c_337
2318,c_loc_5_x_1667870483.241832,2022-11-07 17:21:23.241832,2022-11-12 17:21:23.241832,loc_5,x,c_265
2319,c_loc_19_x_1667870484.241832,2022-11-07 17:21:24.241832,2022-11-12 17:21:24.241832,loc_19,x,c_298
2320,c_loc_18_x_1667870485.241832,2022-11-07 17:21:25.241832,2022-11-12 17:21:25.241832,loc_18,x,c_905
2321,c_loc_0_x_1667870486.241832,2022-11-07 17:21:26.241832,2022-11-12 17:21:26.241832,loc_0,x,c_556
2322,c_loc_0_comfort_1667870487.241832,2022-11-07 17:21:27.241832,2022-11-12 17:21:27.241832,loc_0,comfort,c_640
2323,c_loc_11_comfort_1667870488.241832,2022-11-07 17:21:28.241832,2022-11-12 17:21:28.241832,loc_11,comfort,c_336
2324,c_loc_3_x_1667870489.241832,2022-11-07 17:21:29.241832,2022-11-12 17:21:29.241832,loc_3,x,c_507
2325,c_loc_8_comfort_1667870490.241832,2022-11-07 17:21:30.241832,2022-11-12 17:21:30.241832,loc_8,comfort,c_264
2326,c_loc_16_xl_1667870491.241832,2022-11-07 17:21:31.241832,2022-11-12 17:21:31.241832,loc_16,xl,c_661
2327,c_loc_17_comfort_1667870492.241832,2022-11-07 17:21:32.241832,2022-11-12 17:21:32.241832,loc_17,comfort,c_684
2328,c_loc_7_comfort_1667870493.241832,2022-11-07 17:21:33.241832,2022-11-12 17:21:33.241832,loc_7,comfort,c_767
2329,c_loc_1_green_1667870494.241832,2022-11-07 17:21:34.241832,2022-11-12 17:21:34.241832,loc_1,green,c_716
2330,c_loc_9_x_1667870495.241832,2022-11-07 17:21:35.241832,2022-11-12 17:21:35.241832,loc_9,x,c_33
2331,c_loc_3_x_1667870496.241832,2022-11-07 17:21:36.241832,2022-11-12 17:21:36.241832,loc_3,x,c_314
2332,c_loc_11_x_1667870497.241832,2022-11-07 17:21:37.241832,2022-11-12 17:21:37.241832,loc_11,x,c_271
2333,c_loc_16_green_1667870498.241832,2022-11-07 17:21:38.241832,2022-11-12 17:21:38.241832,loc_16,green,c_353
2334,c_loc_15_xl_1667870499.241832,2022-11-07 17:21:39.241832,2022-11-12 17:21:39.241832,loc_15,xl,c_155
2335,c_loc_18_x_1667870500.241832,2022-11-07 17:21:40.241832,2022-11-12 17:21:40.241832,loc_18,x,c_135
2336,c_loc_15_x_1667870501.241832,2022-11-07 17:21:41.241832,2022-11-12 17:21:41.241832,loc_15,x,c_868
2337,c_loc_11_green_1667870502.241832,2022-11-07 17:21:42.241832,2022-11-12 17:21:42.241832,loc_11,green,c_736
2338,c_loc_18_x_1667870503.241832,2022-11-07 17:21:43.241832,2022-11-12 17:21:43.241832,loc_18,x,c_996
2339,c_loc_1_xl_1667870504.241832,2022-11-07 17:21:44.241832,2022-11-12 17:21:44.241832,loc_1,xl,c_155
2340,c_loc_7_green_1667870505.241832,2022-11-07 17:21:45.241832,2022-11-12 17:21:45.241832,loc_7,green,c_398
2341,c_loc_6_comfort_1667870506.241832,2022-11-07 17:21:46.241832,2022-11-12 17:21:46.241832,loc_6,comfort,c_661
2342,c_loc_1_comfort_1667870507.241832,2022-11-07 17:21:47.241832,2022-11-12 17:21:47.241832,loc_1,comfort,c_341
2343,c_loc_4_green_1667870508.241832,2022-11-07 17:21:48.241832,2022-11-12 17:21:48.241832,loc_4,green,c_956
2344,c_loc_17_x_1667870509.241832,2022-11-07 17:21:49.241832,2022-11-12 17:21:49.241832,loc_17,x,c_576
2345,c_loc_2_x_1667870510.241832,2022-11-07 17:21:50.241832,2022-11-12 17:21:50.241832,loc_2,x,c_582
2346,c_loc_13_green_1667870511.241832,2022-11-07 17:21:51.241832,2022-11-12 17:21:51.241832,loc_13,green,c_336
2347,c_loc_19_x_1667870512.241832,2022-11-07 17:21:52.241832,2022-11-12 17:21:52.241832,loc_19,x,c_76
2348,c_loc_4_xl_1667870513.241832,2022-11-07 17:21:53.241832,2022-11-12 17:21:53.241832,loc_4,xl,c_588
2349,c_loc_2_comfort_1667870514.241832,2022-11-07 17:21:54.241832,2022-11-12 17:21:54.241832,loc_2,comfort,c_921
2350,c_loc_13_comfort_1667870515.241832,2022-11-07 17:21:55.241832,2022-11-12 17:21:55.241832,loc_13,comfort,c_382
2351,c_loc_16_comfort_1667870516.241832,2022-11-07 17:21:56.241832,2022-11-12 17:21:56.241832,loc_16,comfort,c_146
2352,c_loc_2_x_1667870517.241832,2022-11-07 17:21:57.241832,2022-11-12 17:21:57.241832,loc_2,x,c_897
2353,c_loc_6_green_1667870518.241832,2022-11-07 17:21:58.241832,2022-11-12 17:21:58.241832,loc_6,green,c_916
2354,c_loc_17_xl_1667870519.241832,2022-11-07 17:21:59.241832,2022-11-12 17:21:59.241832,loc_17,xl,c_410
2355,c_loc_5_comfort_1667870520.241832,2022-11-07 17:22:00.241832,2022-11-12 17:22:00.241832,loc_5,comfort,c_992
2356,c_loc_14_xl_1667870521.241832,2022-11-07 17:22:01.241832,2022-11-12 17:22:01.241832,loc_14,xl,c_753
2357,c_loc_12_comfort_1667870522.241832,2022-11-07 17:22:02.241832,2022-11-12 17:22:02.241832,loc_12,comfort,c_757
2358,c_loc_12_comfort_1667870523.241832,2022-11-07 17:22:03.241832,2022-11-12 17:22:03.241832,loc_12,comfort,c_517
2359,c_loc_16_x_1667870524.241832,2022-11-07 17:22:04.241832,2022-11-12 17:22:04.241832,loc_16,x,c_634
2360,c_loc_0_comfort_1667870525.241832,2022-11-07 17:22:05.241832,2022-11-12 17:22:05.241832,loc_0,comfort,c_40
2361,c_loc_0_x_1667870526.241832,2022-11-07 17:22:06.241832,2022-11-12 17:22:06.241832,loc_0,x,c_261
2362,c_loc_19_comfort_1667870527.241832,2022-11-07 17:22:07.241832,2022-11-12 17:22:07.241832,loc_19,comfort,c_491
2363,c_loc_14_xl_1667870528.241832,2022-11-07 17:22:08.241832,2022-11-12 17:22:08.241832,loc_14,xl,c_944
2364,c_loc_13_x_1667870529.241832,2022-11-07 17:22:09.241832,2022-11-12 17:22:09.241832,loc_13,x,c_844
2365,c_loc_11_x_1667870530.241832,2022-11-07 17:22:10.241832,2022-11-12 17:22:10.241832,loc_11,x,c_859
2366,c_loc_9_x_1667870531.241832,2022-11-07 17:22:11.241832,2022-11-12 17:22:11.241832,loc_9,x,c_716
2367,c_loc_17_xl_1667870532.241832,2022-11-07 17:22:12.241832,2022-11-12 17:22:12.241832,loc_17,xl,c_477
2368,c_loc_5_xl_1667870533.241832,2022-11-07 17:22:13.241832,2022-11-12 17:22:13.241832,loc_5,xl,c_785
2369,c_loc_8_x_1667870534.241832,2022-11-07 17:22:14.241832,2022-11-12 17:22:14.241832,loc_8,x,c_462
2370,c_loc_8_green_1667870535.241832,2022-11-07 17:22:15.241832,2022-11-12 17:22:15.241832,loc_8,green,c_800
2371,c_loc_10_green_1667870536.241832,2022-11-07 17:22:16.241832,2022-11-12 17:22:16.241832,loc_10,green,c_562
2372,c_loc_1_xl_1667870537.241832,2022-11-07 17:22:17.241832,2022-11-12 17:22:17.241832,loc_1,xl,c_251
2373,c_loc_11_comfort_1667870538.241832,2022-11-07 17:22:18.241832,2022-11-12 17:22:18.241832,loc_11,comfort,c_883
2374,c_loc_6_x_1667870539.241832,2022-11-07 17:22:19.241832,2022-11-12 17:22:19.241832,loc_6,x,c_977
2375,c_loc_18_comfort_1667870540.241832,2022-11-07 17:22:20.241832,2022-11-12 17:22:20.241832,loc_18,comfort,c_953
2376,c_loc_4_x_1667870541.241832,2022-11-07 17:22:21.241832,2022-11-12 17:22:21.241832,loc_4,x,c_565
2377,c_loc_13_comfort_1667870542.241832,2022-11-07 17:22:22.241832,2022-11-12 17:22:22.241832,loc_13,comfort,c_417
2378,c_loc_13_green_1667870543.241832,2022-11-07 17:22:23.241832,2022-11-12 17:22:23.241832,loc_13,green,c_315
2379,c_loc_2_comfort_1667870544.241832,2022-11-07 17:22:24.241832,2022-11-12 17:22:24.241832,loc_2,comfort,c_788
2380,c_loc_19_green_1667870545.241832,2022-11-07 17:22:25.241832,2022-11-12 17:22:25.241832,loc_19,green,c_969
2381,c_loc_5_green_1667870546.241832,2022-11-07 17:22:26.241832,2022-11-12 17:22:26.241832,loc_5,green,c_948
2382,c_loc_13_green_1667870547.241832,2022-11-07 17:22:27.241832,2022-11-12 17:22:27.241832,loc_13,green,c_449
2383,c_loc_13_green_1667870548.241832,2022-11-07 17:22:28.241832,2022-11-12 17:22:28.241832,loc_13,green,c_558
2384,c_loc_6_xl_1667870549.241832,2022-11-07 17:22:29.241832,2022-11-12 17:22:29.241832,loc_6,xl,c_6
2385,c_loc_6_x_1667870550.241832,2022-11-07 17:22:30.241832,2022-11-12 17:22:30.241832,loc_6,x,c_464
2386,c_loc_19_xl_1667870551.241832,2022-11-07 17:22:31.241832,2022-11-12 17:22:31.241832,loc_19,xl,c_802
2387,c_loc_15_x_1667870552.241832,2022-11-07 17:22:32.241832,2022-11-12 17:22:32.241832,loc_15,x,c_79
2388,c_loc_4_x_1667870553.241832,2022-11-07 17:22:33.241832,2022-11-12 17:22:33.241832,loc_4,x,c_415
2389,c_loc_17_comfort_1667870554.241832,2022-11-07 17:22:34.241832,2022-11-12 17:22:34.241832,loc_17,comfort,c_1
2390,c_loc_6_green_1667870555.241832,2022-11-07 17:22:35.241832,2022-11-12 17:22:35.241832,loc_6,green,c_57
2391,c_loc_16_x_1667870556.241832,2022-11-07 17:22:36.241832,2022-11-12 17:22:36.241832,loc_16,x,c_319
2392,c_loc_4_xl_1667870557.241832,2022-11-07 17:22:37.241832,2022-11-12 17:22:37.241832,loc_4,xl,c_119
2393,c_loc_8_xl_1667870558.241832,2022-11-07 17:22:38.241832,2022-11-12 17:22:38.241832,loc_8,xl,c_805
2394,c_loc_5_comfort_1667870559.241832,2022-11-07 17:22:39.241832,2022-11-12 17:22:39.241832,loc_5,comfort,c_520
2395,c_loc_0_xl_1667870560.241832,2022-11-07 17:22:40.241832,2022-11-12 17:22:40.241832,loc_0,xl,c_176
2396,c_loc_19_xl_1667870561.241832,2022-11-07 17:22:41.241832,2022-11-12 17:22:41.241832,loc_19,xl,c_19
2397,c_loc_0_green_1667870562.241832,2022-11-07 17:22:42.241832,2022-11-12 17:22:42.241832,loc_0,green,c_610
2398,c_loc_4_comfort_1667870563.241832,2022-11-07 17:22:43.241832,2022-11-12 17:22:43.241832,loc_4,comfort,c_316
2399,c_loc_6_xl_1667870564.241832,2022-11-07 17:22:44.241832,2022-11-12 17:22:44.241832,loc_6,xl,c_439
2400,c_loc_3_xl_1667870565.241832,2022-11-07 17:22:45.241832,2022-11-12 17:22:45.241832,loc_3,xl,c_435
2401,c_loc_15_comfort_1667870566.241832,2022-11-07 17:22:46.241832,2022-11-12 17:22:46.241832,loc_15,comfort,c_789
2402,c_loc_11_xl_1667870567.241832,2022-11-07 17:22:47.241832,2022-11-12 17:22:47.241832,loc_11,xl,c_688
